generation,mean_fitness_mean,mean_fitness_std,distance_from_optimum_mean,distance_from_optimum_std,phenotype_variance_mean,phenotype_variance_std,population_size_mean,population_size_std,n_parents_mean,n_parents_std,median_offspring_mean,median_offspring_std,max_offspring_mean,max_offspring_std,extinct_count
35,0.3897500312194536,0.13466907198709793,0.1355217673226155,0.029383091460740574,0.0012597288021281106,0.0006768745231600295,100.0,0.0,63.95,3.3537292675468007,1.075,0.23848480035423641,4.15,0.4769696007084728,0
36,0.3810437608678399,0.11843429588220908,0.1369072788231316,0.02620102922953552,0.0012370337998146522,0.0007473066834845201,100.0,0.0,63.55,3.089902911096076,1.1,0.3,4.35,0.792148975887743,0
37,0.3849670529842286,0.12414893598038972,0.13605271953923034,0.026487000333218182,0.0012095645891525447,0.0006154652484329441,100.0,0.0,63.5,2.8548204847240397,1.125,0.3112474899497183,4.3,0.714142842854285,0
38,0.38327418006101477,0.13416217357018984,0.1374575013766271,0.025520299862573658,0.000975120460701687,0.0005008332988582794,100.0,0.0,63.55,2.854382595238418,1.0,0.0,4.3,0.6403124237432849,0
39,0.3768699376567492,0.14397597408227453,0.13855811521393663,0.0275846267176415,0.001037384043352835,0.0005927669157235193,100.0,0.0,63.5,2.5592967784139455,1.025,0.10897247358851683,4.15,0.653834841531101,0
40,0.36968111120272484,0.14264164999845905,0.13999128337039302,0.02657459509913768,0.0011145586917048254,0.0007123862616543791,100.0,0.0,63.75,3.672533185690771,1.025,0.10897247358851683,3.9,0.6244997998398398,0
41,0.37210156406150496,0.13983827621267025,0.1389789817015158,0.02724363649183944,0.001236665018451156,0.0009417014465743058,100.0,0.0,63.35,2.554897258208243,1.0,0.0,4.05,0.6689544080129826,0
42,0.3690823611796777,0.13626293431954392,0.13992490368329621,0.02689687007301531,0.0013046392186307142,0.0010228023438887655,100.0,0.0,62.85,3.5535193822462827,1.025,0.10897247358851683,4.15,0.7921489758877431,0
43,0.37271117210111615,0.14249488302324106,0.13984693055392566,0.028965714334899074,0.001258077536628998,0.0009453019154451564,100.0,0.0,63.15,3.5252659474144643,1.05,0.21794494717703372,4.35,0.9096702699330126,0
44,0.3837373598660129,0.12317856905112341,0.13653348657254444,0.0269326587105153,0.0013169246231896942,0.0011160457861024904,100.0,0.0,64.35,3.4391132578035286,1.05,0.21794494717703372,4.2,1.0770329614269007,0
45,0.39395435321914973,0.12040564542376986,0.1348096942882585,0.02538873153790659,0.0012277165030283,0.0008835719888008533,100.0,0.0,64.0,3.271085446759225,1.05,0.21794494717703372,4.4,0.66332495807108,0
46,0.4052035441779337,0.12818560530785403,0.13267362764653692,0.02399208468431944,0.0012184147688945068,0.0005773513936616198,100.0,0.0,64.0,2.32379000772445,1.025,0.10897247358851683,4.05,0.5894913061275798,0
47,0.4209570930608265,0.12362029827043133,0.12937941881127984,0.02330021024281066,0.0013819080020188133,0.0007943959959072378,100.0,0.0,62.95,3.3387872049593095,1.075,0.23848480035423641,4.25,0.7664854858377946,0
48,0.4429568604941812,0.12219928487231542,0.12498011978354476,0.022644082443379288,0.0014010826335280756,0.0008149144607487035,100.0,0.0,63.8,3.3406586176980126,1.05,0.21794494717703372,4.0,0.5477225575051661,0
49,0.45951069791489535,0.12951769805819194,0.12242691872994252,0.024585760390493334,0.001125795765444656,0.0005614904160907186,100.0,0.0,63.2,2.6758176320519302,1.05,0.2179449471770337,4.1,0.6244997998398398,0
50,0.45765557899664977,0.1332833633064385,0.12309188080555958,0.025339767926107086,0.0009858167136856898,0.0006005117564810533,100.0,0.0,64.4,2.8,1.05,0.15,4.0,0.8366600265340756,0
51,0.465651008033907,0.13227645366874974,0.12152829990079206,0.024711537961557364,0.001022207067299057,0.0008077167410211106,100.0,0.0,62.7,3.874274125562103,1.125,0.3112474899497183,4.5,0.5916079783099616,0
52,0.46639591540301417,0.13770886882601346,0.12131681046016844,0.026860789674082786,0.0010795271027613683,0.0008759196816982252,100.0,0.0,64.45,3.2935543110748915,1.0,0.0,4.5,0.9746794344808963,0
53,0.4708107350414047,0.14914399197699724,0.1212951572932514,0.029312977185089902,0.0009815020769124879,0.0006722186775562551,100.0,0.0,62.95,2.376446927663229,1.075,0.23848480035423641,4.35,0.47696960070847283,0
54,0.4672050955773841,0.13982367297069245,0.12219285072691828,0.027722046985799508,0.0009816358718968733,0.00046126892367364314,100.0,0.0,62.55,3.5563323804166562,1.1,0.2549509756796392,4.55,0.5894913061275798,0
55,0.47207078936414115,0.14337067227206068,0.1213115886099057,0.027691382837449943,0.0008457037857110746,0.00041980413997318443,100.0,0.0,64.05,3.57036412708844,1.05,0.21794494717703372,4.1,0.6244997998398398,0
56,0.459605705911179,0.13278688656983498,0.12278546204468033,0.025424844146187914,0.0009122534263729763,0.0004684675172550507,100.0,0.0,63.5,3.0083217912982647,1.0,0.0,3.95,0.3840572873934304,0
57,0.4550960401701876,0.11982357653384484,0.12278205299294201,0.023127865208733635,0.000999496530411623,0.0004425382819614408,100.0,0.0,62.4,3.2619012860600183,1.075,0.23848480035423641,4.35,0.5722761571129799,0
58,0.4497414640289046,0.12351413509617461,0.12398214991047067,0.024889592622775486,0.0010792677916035176,0.0004259444795092713,100.0,0.0,63.25,2.9979159427842537,1.125,0.3112474899497183,4.2,0.6,0
59,0.46160403230260466,0.13478628382354382,0.1226094604835436,0.02638310147878349,0.0010408121457031621,0.0004154507183274447,100.0,0.0,62.95,2.4181604578687494,1.1,0.3,4.35,0.7262919523166975,0
60,0.47838601809542125,0.13497857140533873,0.11992482806566074,0.025968107908257168,0.0010936652025842909,0.0004550605273312985,100.0,0.0,64.3,2.685144316419511,1.05,0.2179449471770337,4.2,0.6,0
61,0.4956946935718386,0.1261026715981316,0.11631969954090941,0.023708262580845955,0.0011196448148956153,0.000644111124671481,100.0,0.0,63.6,2.817800560721074,1.05,0.21794494717703372,4.1,0.5385164807134504,0
62,0.5039790421774892,0.1391258021356796,0.11468362092545951,0.026687780573406705,0.0010539452187824448,0.0005237314828506515,100.0,0.0,63.85,2.7253440149823285,1.05,0.21794494717703372,4.05,0.739932429347437,0
63,0.5125927320809105,0.15020737932171233,0.11377505025729906,0.029102780341745668,0.000930428160477743,0.00045075655442741237,100.0,0.0,62.0,2.6457513110645907,1.1,0.3,4.5,1.0723805294763609,0
64,0.5087489844690241,0.15454718839938808,0.11477485597121106,0.02997145121504111,0.0008900472411693686,0.00042325748336338395,100.0,0.0,63.1,3.576310948449533,1.0,0.0,4.25,0.7664854858377946,0
65,0.5014128524740433,0.15313003511470288,0.11621216051381882,0.030437489664995543,0.0009642451632747168,0.0004912001400866884,100.0,0.0,63.95,2.8892040426387333,1.0,0.0,4.25,0.8874119674649424,0
66,0.4986499668067739,0.1428355634489998,0.11583403875508069,0.02847676340252456,0.001016984407770074,0.0005362937673839692,100.0,0.0,63.45,2.5782746168707473,1.1,0.3,4.05,0.739932429347437,0
67,0.5031864580449316,0.13146833449284417,0.11419987107957572,0.024670063237732288,0.001048856685047431,0.000565272315950907,100.0,0.0,62.65,3.7719358425084595,1.1,0.3,4.1,0.5385164807134504,0
68,0.4966173855864723,0.13103723217378302,0.11505392835630146,0.02479047718867562,0.0010041309393936735,0.00048382044531001064,100.0,0.0,63.15,2.7436289836637897,1.075,0.23848480035423641,4.25,0.6224949798994366,0
69,0.49169156717966833,0.13334597042843446,0.11510455192515898,0.02620983594638297,0.001046670027653456,0.00045979430531259055,100.0,0.0,63.7,2.4919871588754225,1.05,0.21794494717703372,3.95,0.5894913061275798,0
70,0.49144373169222266,0.13493710358992958,0.11470679511371351,0.026651788044305173,0.0011101612873685913,0.0005111963585438907,100.0,0.0,64.6,3.3823069050575523,1.05,0.21794494717703372,4.1,0.8306623862918076,0
71,0.49049647885239667,0.1414712838730863,0.11505009178373882,0.02757391886930627,0.001144309597810832,0.00047356406840544976,100.0,0.0,63.8,2.1587033144922905,1.0,0.0,4.2,0.7483314773547883,0
72,0.4859009940474988,0.1291385672336242,0.11540592857606846,0.02448706643631804,0.0012476704044071462,0.000569481387815988,100.0,0.0,63.4,2.7459060435491964,1.075,0.23848480035423641,4.15,0.7262919523166976,0
73,0.49032503798027294,0.11642741522039039,0.11436994300146582,0.0221453907272644,0.0012437698730854083,0.0006678884604833392,100.0,0.0,62.95,2.747271373563231,1.1,0.3,4.5,0.806225774829855,0
74,0.495433341698135,0.1158052159217049,0.11277103646922212,0.023491003167857766,0.0013005406474989336,0.0007844685338661837,100.0,0.0,63.7,1.8734993995195195,1.125,0.3112474899497183,4.15,0.5722761571129799,0
75,0.5062362553223356,0.13017354037933812,0.11099719055315035,0.026670824763450954,0.0012158716638723738,0.0007837611407552315,100.0,0.0,63.35,2.372235232855292,1.2,0.4,4.25,0.7664854858377946,0
76,0.5065916957815746,0.12427017168994094,0.11090129378877256,0.026154184204788794,0.001206868857845612,0.0007972130606765735,100.0,0.0,63.85,3.1980462785894765,1.125,0.3112474899497183,4.05,0.49749371855331004,0
77,0.5087109266546423,0.13220759987997552,0.11099763959406642,0.027154464875996473,0.0010589921675464233,0.0006549473959639763,100.0,0.0,62.45,2.5975950415721076,1.025,0.10897247358851683,4.45,0.8046738469715541,0
78,0.5038604723348274,0.13484601642083138,0.1117110120253159,0.02726052795056648,0.0010205933865693516,0.0006324773622214043,100.0,0.0,63.4,3.2155870381627056,1.125,0.3112474899497183,4.25,0.698212002188447,0
79,0.4844741512533569,0.13524101736924332,0.11518597996198363,0.02786009389161253,0.0010851236237288473,0.0006793774182072833,100.0,0.0,62.65,3.7453304260105007,1.025,0.10897247358851683,4.25,0.698212002188447,0
80,0.4749426965688516,0.13240543395203877,0.11702160787662133,0.027650275618868955,0.0011015065758019438,0.0006074752009514446,100.0,0.0,62.65,3.785168424258028,1.05,0.21794494717703372,4.1,0.5385164807134504,0
81,0.46779365976174303,0.12743149821075683,0.11905905472810971,0.026321332199756773,0.0010926036354024172,0.0005047721569779941,100.0,0.0,63.4,3.1208973068654475,1.0,0.0,4.45,0.5894913061275798,0
82,0.4679036465468512,0.13181868697721602,0.11897009697940467,0.02732631570416507,0.0012134833166304736,0.0005946631003579855,100.0,0.0,63.35,3.1666228067138023,1.025,0.10897247358851683,4.3,0.9539392014169457,0
83,0.47937643284271425,0.1324103748472264,0.11710553427652973,0.026980946123164123,0.0012261056194871863,0.0005196606434193383,100.0,0.0,62.5,3.170173496829472,1.0,0.0,4.45,0.6689544080129827,0
84,0.48158812198263634,0.14131307472317944,0.11712507191829431,0.02700869449204194,0.0011612967414904812,0.0005474483010384871,100.0,0.0,64.3,2.5709920264364885,1.025,0.10897247358851683,4.15,0.792148975887743,0
85,0.4907916926720711,0.13960715225394618,0.11596703098434298,0.02663881148106094,0.001113548976115035,0.000710753083630664,100.0,0.0,62.4,3.4263683398023628,1.125,0.3112474899497183,4.45,0.9205976319760985,0
86,0.5009014898082207,0.14309710909653894,0.11453315183427107,0.0266633644302613,0.0010397757257196798,0.0006956189895814752,100.0,0.0,64.35,2.95423424934449,1.0,0.0,4.15,1.0136567466356647,0
87,0.5021720666237581,0.15372994344440463,0.11501881838229236,0.030162647174789333,0.0009221484125207056,0.0004946289759367809,100.0,0.0,62.75,2.7179955849853767,1.0,0.0,4.25,0.698212002188447,0
88,0.502979826108438,0.1584665381200185,0.11526369890958224,0.0309153937698193,0.0008782510094821075,0.000500362719715429,100.0,0.0,63.5,2.9748949561287032,1.0,0.0,4.25,0.698212002188447,0
89,0.5011781770721405,0.1667069603961008,0.11544329151768762,0.032203798553039044,0.0008189280036672965,0.0005220274354503583,100.0,0.0,64.35,2.393219588754864,1.05,0.21794494717703372,4.2,0.7483314773547883,0
90,0.49532104035136804,0.1612886809250585,0.11540493370130005,0.03222180158430584,0.0008985439624980152,0.0005904517127086119,100.0,0.0,65.3,3.1638584039112754,1.0,0.0,4.0,0.7745966692414834,0
91,0.4928402772660589,0.15726082670643363,0.1150413933818839,0.03331392413372348,0.0010500544240118162,0.000679281123566831,100.0,0.0,62.15,3.811495769379785,1.2,0.3674234614174767,4.2,0.8717797887081347,0
92,0.5028212583955881,0.15981619158310006,0.11263320492662063,0.0339415259195574,0.0011284807566026094,0.0006028069976931951,100.0,0.0,63.3,3.116087290176577,1.025,0.10897247358851683,4.35,0.6538348415311012,0
93,0.5071018413931767,0.16595757043063,0.11162768054607337,0.03428298751562695,0.0011490332792352855,0.0004817777895296189,100.0,0.0,64.7,2.8478061731796287,1.05,0.21794494717703372,4.1,0.8306623862918074,0
94,0.5116288937970054,0.18012650343672068,0.11139301483442306,0.03532625936637926,0.0010430180215878142,0.00045558627705027867,100.0,0.0,62.3,3.0182776545573144,1.1,0.3,4.45,0.6689544080129827,0
95,0.5093300588815706,0.18336566019159126,0.11208508073529269,0.03501371878379205,0.0010158619044485714,0.0004805577712848795,100.0,0.0,63.65,2.903015673398957,1.0,0.0,4.3,0.5567764362830022,0
96,0.49150857123386393,0.17658059581214677,0.11545745979636306,0.03338186950316187,0.0010537952651970862,0.0004700936825482645,100.0,0.0,64.35,3.3507461855533016,1.075,0.23848480035423641,4.0,0.6324555320336759,0
97,0.4883451314551543,0.17676074345428477,0.1168958302820117,0.0330454267113263,0.0010122143406266874,0.0005409978601327039,100.0,0.0,63.7,3.3481338085566414,1.15,0.3570714214271425,4.4,0.7348469228349535,0
98,0.48049598947739564,0.16683552961383408,0.11844790476425245,0.03095125299469777,0.001036560744854754,0.0006057083102436876,100.0,0.0,63.25,2.6995369973386176,1.1,0.2549509756796392,4.3,0.7810249675906654,0
99,0.476702456177046,0.161502841592251,0.11894990076581777,0.029668433968980633,0.001059864344483688,0.0006764514100284037,100.0,0.0,62.7,3.536947836765479,1.2,0.4,4.1,0.7681145747868608,0
100,0.4674050661438879,0.15823523318989502,0.12107189875624991,0.029827777236400097,0.0010265064211052405,0.0006475134751168321,100.0,0.0,64.1,2.773084924772409,1.0,0.0,4.25,0.8874119674649424,0
101,0.46303455520454256,0.1523397185568978,0.12162312542735258,0.029975640786865744,0.0011062144653845823,0.0007103011633198771,100.0,0.0,64.75,1.894069692487581,1.025,0.10897247358851683,4.1,0.7681145747868608,0
102,0.46790179255278563,0.15519414132209733,0.12107811975270792,0.030810653108589593,0.0010743908633627642,0.0006710551082616765,100.0,0.0,63.35,3.758656674930553,1.1,0.3,3.9,0.6244997998398398,0
103,0.47057380515787217,0.1627830008870316,0.12016160548852162,0.0328699143203511,0.001130754918200505,0.0007520911360097681,100.0,0.0,63.95,3.0736785778607367,1.05,0.21794494717703372,4.2,0.6,0
104,0.46798063162333053,0.15864107405239566,0.12030758657106158,0.03210859587918117,0.0011621285700199534,0.0009496658057747664,100.0,0.0,64.15,3.5815499438092444,1.15,0.3570714214271425,4.25,0.698212002188447,0
105,0.4706563448993874,0.15516214941067502,0.11984730317106704,0.031280499386866424,0.0011349423246523093,0.000988188269319012,100.0,0.0,64.3,2.3473389188611007,1.05,0.21794494717703372,4.05,0.804673846971554,0
106,0.46954848526043796,0.14750369826568255,0.11992188272296293,0.029655862507620142,0.001095943568995056,0.0008499171546282722,100.0,0.0,62.15,1.8241436346954694,1.1,0.3,4.4,0.6633249580710799,0
107,0.4667069490845508,0.14550959022792342,0.11953652305216107,0.03041288137893478,0.0011647306468141436,0.0008365831058414622,100.0,0.0,64.3,3.6891733491393435,1.0,0.0,4.1,0.5385164807134504,0
108,0.47492986697370343,0.15031627678791173,0.1182973635986464,0.03095479919425474,0.0011620183099255578,0.0006251528564779013,100.0,0.0,63.05,3.4709508783617204,1.05,0.15,4.2,0.6,0
109,0.47974265216830264,0.1418232297220566,0.11675521872244568,0.02867620412309155,0.001183999234707051,0.0007691992742121526,100.0,0.0,61.95,2.6358110706194404,1.025,0.10897247358851683,4.5,1.0723805294763609,0
110,0.48005426562560344,0.14120457159595684,0.1163594506133192,0.029297869186240288,0.001164817548140454,0.0009195453631512413,100.0,0.0,63.9,2.754995462791182,1.05,0.21794494717703372,4.15,0.8529361054615991,0
111,0.4784112869639741,0.14845134839616977,0.11755164462530672,0.03095925893043316,0.0009363608019154644,0.0007521035147323291,100.0,0.0,63.2,3.325657829663178,1.025,0.10897247358851683,4.1,0.8306623862918076,0
112,0.4679428669574855,0.1460166892109318,0.11957876362407316,0.031167661796373165,0.0009532505568077962,0.0006834590140326029,100.0,0.0,64.15,3.118894034750139,1.05,0.21794494717703372,4.25,0.7664854858377946,0
113,0.4597927494549422,0.1436141507505045,0.12133373956219802,0.031274384197658836,0.0009477374825523748,0.0007400680062693196,100.0,0.0,63.05,2.7290108097990378,1.125,0.3112474899497183,4.3,0.6403124237432849,0
114,0.43768824928944394,0.13197441453789557,0.1262578466686355,0.028895658356143893,0.0008962033166637002,0.000697891138390456,100.0,0.0,62.9,3.254228019054596,1.05,0.21794494717703372,4.35,0.7262919523166975,0
115,0.42070989133563585,0.12673278411492997,0.12936686254356178,0.027688690568582704,0.0009346775948317114,0.0006527034516824464,100.0,0.0,63.75,2.6433879775772606,1.025,0.10897247358851683,4.55,0.9733961166965892,0
116,0.41200525818272793,0.11497390094759724,0.1313525162936469,0.024171486214335045,0.0009282020344694747,0.0005269259770055133,100.0,0.0,63.4,2.7820855486487113,1.075,0.23848480035423641,4.15,0.5722761571129799,0
117,0.41831302791014774,0.10301382376325309,0.1293428915915522,0.02061378423479403,0.0010606170820403795,0.0005609938158033338,100.0,0.0,63.55,2.957617284234051,1.05,0.21794494717703372,4.1,0.43588989435406733,0
118,0.4253114096408206,0.11460602626593128,0.12763139500522755,0.024033912689067904,0.001234145973537898,0.0007718917417252913,100.0,0.0,63.55,3.2167530212933664,1.075,0.23848480035423641,4.0,0.6324555320336759,0
119,0.44860422570406344,0.12865741829863303,0.1236679016139953,0.026423224847889646,0.0012068421159532796,0.0006903441771937415,100.0,0.0,62.95,2.246664193866097,1.025,0.10897247358851683,4.25,0.7664854858377946,0
120,0.46205010068462293,0.1411035725283409,0.12167323495898257,0.02866815505652372,0.0010983896631909585,0.0005766833465901609,100.0,0.0,63.1,3.176476034853718,1.075,0.23848480035423641,4.1,0.6244997998398398,0
121,0.4801887911176658,0.14509062173665546,0.11855694377190214,0.027473048751180642,0.0011135880749670603,0.000571734295751554,100.0,0.0,62.85,2.5937424698685874,1.025,0.10897247358851683,4.4,0.58309518948453,0
122,0.49289417810640324,0.14837093595636713,0.11616889702057823,0.02626475926259887,0.0010580079205060344,0.0007944983462622217,100.0,0.0,63.95,2.3973944189473704,1.025,0.10897247358851683,4.05,0.5894913061275798,0
123,0.5007501668560982,0.14593397999763297,0.11419952094832275,0.025004080752812626,0.0010293787285365632,0.0009795050337036873,100.0,0.0,62.9,3.548238999842034,1.1,0.3,4.2,0.5099019513592784,0
124,0.5062109383294618,0.14163505025026676,0.11232629696626872,0.02375272170083138,0.0010422071002600983,0.0012231025460388634,100.0,0.0,64.0,3.8340579025361627,1.175,0.36314597615834876,4.0,0.6324555320336759,0
125,0.49249122255005917,0.12915201805076948,0.11476213051700512,0.021169824511967236,0.0010286806431624987,0.0011285808393207352,100.0,0.0,63.35,3.5535193822462823,1.15,0.3570714214271425,4.0,0.8366600265340756,0
126,0.48668108426873696,0.1155035695740838,0.11565347751419026,0.018097023463656395,0.0010893637651853735,0.001182006675258006,100.0,0.0,62.85,3.7050641020095725,1.15,0.3570714214271425,4.05,0.739932429347437,0
127,0.4963081338631006,0.11043585241797742,0.11328592262730301,0.01678527449627763,0.0012184747767635894,0.0012151231733410462,100.0,0.0,63.55,3.2167530212933664,1.075,0.23848480035423641,3.95,0.49749371855331004,0
128,0.4962292257436197,0.10647320506008355,0.11321968954377057,0.016547019736434944,0.0012619663191537384,0.0011453994502046083,100.0,0.0,63.95,2.9576172842340505,1.0,0.0,4.0,0.7071067811865476,0
129,0.5095895469128828,0.12379303034411049,0.11040835003999835,0.020868952179893898,0.0012773484067045665,0.0009327960102838974,100.0,0.0,63.8,2.541653005427767,1.05,0.21794494717703372,4.45,0.5894913061275798,0
130,0.5226545581793557,0.13956815487371577,0.10814332919674645,0.024062227486396106,0.0012019078775035888,0.0008380936624208107,100.0,0.0,63.1,2.6814175355583845,1.05,0.21794494717703372,4.3,0.7810249675906654,0
131,0.5233280569710017,0.14716947659176594,0.10746178697288793,0.02606111394199507,0.001240600988849261,0.0007072307243983801,100.0,0.0,64.25,2.680951323690902,1.0,0.0,4.25,0.7664854858377946,0
132,0.5304143768463606,0.14797988017942737,0.10633583733929812,0.026643256977241847,0.0011797056486927654,0.0006954058881352459,100.0,0.0,62.5,2.5199206336708304,1.075,0.23848480035423641,4.55,0.8046738469715541,0
133,0.5352313924556475,0.13984591089157497,0.10531938357248256,0.024434448902867938,0.0012444343370424122,0.0007525558110968715,100.0,0.0,64.0,3.146426544510455,1.05,0.21794494717703372,3.9,0.7681145747868608,0
134,0.5521613426063801,0.14231448279506687,0.10257874390577013,0.024867393642004076,0.0011979634572001098,0.0006591919477066665,100.0,0.0,64.4,2.9899832775452104,1.05,0.15,4.05,0.804673846971554,0
135,0.5663722624476732,0.1357460082663577,0.09934721691217616,0.023740164612179104,0.0013215514085754125,0.0008297841470857561,100.0,0.0,64.1,2.605762844159076,1.025,0.10897247358851683,4.2,0.6782329983125268,0
136,0.5854918627473193,0.14261753688892942,0.09524078740407671,0.024664840440977904,0.0013258315758665445,0.0007903029415906875,100.0,0.0,63.8,2.3151673805580453,1.1,0.3,4.15,0.7262919523166975,0
137,0.5947687968861896,0.1562817981480653,0.0934951579272997,0.027567412891312853,0.0012854919595546117,0.0007785993865593621,100.0,0.0,64.35,3.7453304260105007,1.1,0.3,4.2,0.5099019513592785,0
138,0.6001075334885013,0.15815270981036056,0.09261464904605536,0.02829161099339315,0.001199788494695274,0.0008053369046743177,100.0,0.0,63.6,2.353720459187964,1.0,0.0,4.15,0.7262919523166976,0
139,0.6063874410274908,0.1611407954107637,0.09144782044356181,0.02876428744904262,0.0012065644516970095,0.0007424106625332891,100.0,0.0,63.1,3.5482389998420345,1.05,0.15,4.35,0.9096702699330126,0
140,0.6084732452433543,0.15606150548591866,0.09132029756479779,0.027644761722894113,0.001203941424220993,0.0008048641161359395,100.0,0.0,63.25,3.1284980421921316,1.025,0.10897247358851683,3.8,0.6,0
141,0.6045886676183897,0.14988126834317536,0.09198998842116295,0.027338631114609963,0.0011806711491447034,0.00076966772279467,100.0,0.0,62.05,2.654712790491657,1.15,0.3570714214271425,4.5,0.7416198487095663,0
142,0.606135460560712,0.1400588191531109,0.09110174315454464,0.02640751599640568,0.0012236592956129644,0.0007549247760982018,100.0,0.0,63.35,2.2197972880423116,1.05,0.21794494717703372,4.25,0.8874119674649424,0
143,0.6158088709056734,0.13927416020679564,0.08964712614862559,0.026282359064780332,0.001117868642113602,0.0005693059183692488,100.0,0.0,62.7,3.3926390907374753,1.075,0.23848480035423641,4.55,0.5894913061275798,0
144,0.6165073159926809,0.14430678109611556,0.08834620626311247,0.02724384117966087,0.0011916047234046619,0.0006281587596264173,100.0,0.0,62.95,3.007906248539007,1.025,0.10897247358851683,4.3,0.714142842854285,0
145,0.6211112040633621,0.15400469465274927,0.08729836146896922,0.02975144777355691,0.0011294017880104624,0.0006845694417813217,100.0,0.0,63.25,3.2384409829422554,1.1,0.3,4.35,0.5722761571129799,0
146,0.6213368382977136,0.1600951142872763,0.08835759008688754,0.03077636592261373,0.001056242644515093,0.0006179725662203932,100.0,0.0,62.75,2.56661255354212,1.0,0.0,4.25,0.698212002188447,0
147,0.6232666609795344,0.15294649023694476,0.08859982051298415,0.02912035865982865,0.0010440313601434179,0.0006239333725910042,100.0,0.0,63.45,2.6167728216259047,1.05,0.15,4.0,0.8944271909999159,0
148,0.6295615267943133,0.14913030036726846,0.0883920965276452,0.028597057496187708,0.0009398571281755191,0.0004982293194475739,100.0,0.0,63.6,2.8000000000000003,1.0,0.0,4.25,0.6224949798994366,0
149,0.6325300111800493,0.14893762968969565,0.08854378368729374,0.028576159404517014,0.0008800024639436252,0.0004321697576763723,100.0,0.0,63.5,3.7349698793966195,1.05,0.15,4.2,0.5099019513592784,0
150,0.6346674920461602,0.1396125705452452,0.08932459968924453,0.0262731650469928,0.0008002313712512775,0.00038693302002907226,100.0,0.0,63.4,2.764054992217051,1.125,0.3112474899497183,4.25,0.8874119674649424,0
151,0.6324009604667017,0.13876455761218787,0.08967566165890435,0.025741380846319547,0.0007872932585405463,0.00035940403341853076,100.0,0.0,63.75,2.5273503912200224,1.1,0.3,4.05,0.804673846971554,0
152,0.6249432046120431,0.12569609330630294,0.09039677057120919,0.02377119650244581,0.000867864433096171,0.0004296180902281426,100.0,0.0,64.35,3.9909272105614755,1.05,0.21794494717703372,4.05,0.5894913061275798,0
153,0.6238484331830786,0.1125932698016538,0.09035207973459765,0.020990821808584664,0.0009427849369955749,0.0005132026722022977,100.0,0.0,62.75,2.6052830940226053,1.05,0.21794494717703372,4.15,0.7262919523166975,0
154,0.6193025828042421,0.09951547347833228,0.09056576993466227,0.0182488525245581,0.0009941356812842683,0.00041324358566561555,100.0,0.0,63.55,2.3973944189473704,1.05,0.21794494717703372,4.15,0.6538348415311012,0
155,0.6252366478839495,0.09828130143649465,0.08947664163216282,0.018054411159285678,0.0009771779614735198,0.0003255858699091105,100.0,0.0,63.2,2.5219040425836985,1.0,0.0,4.45,0.8645808232895291,0
156,0.6208216033632572,0.09940565308573066,0.09006912598237618,0.017609063779125245,0.000995104997103281,0.00047582187159164323,100.0,0.0,62.8,3.370459909270543,1.1,0.2549509756796392,4.4,0.7348469228349533,0
157,0.6215310071792801,0.10662613415841561,0.08982985180791211,0.018925729613954792,0.0010570910099606146,0.0004824207117723169,100.0,0.0,63.0,2.8809720581775866,1.05,0.21794494717703372,4.35,0.5722761571129799,0
158,0.6300039820852289,0.11354256532029794,0.08805721975946113,0.020813105276465238,0.0010341911778094287,0.00045773486615534315,100.0,0.0,63.35,3.2446109165815247,1.025,0.10897247358851683,4.15,0.9096702699330127,0
159,0.6283194713487863,0.11422523998650588,0.08864910498191948,0.021430763176070275,0.0010210708283031615,0.0004234027520207756,100.0,0.0,63.25,3.031088913245535,1.1,0.2549509756796392,4.05,0.864580823289529,0
160,0.636191626142668,0.11613264016141964,0.08745589114332704,0.022303795617356084,0.0009744047562857735,0.0004117922227021711,100.0,0.0,62.65,2.7436289836637897,1.1,0.3,4.25,0.5361902647381804,0
161,0.6508535420656492,0.11668683386235901,0.0851884795983167,0.021994614738515852,0.0009056000069502206,0.00035110812430133944,100.0,0.0,62.95,3.694252292413175,1.1,0.3,4.15,0.5722761571129799,0
162,0.6557081227300443,0.11873138386521248,0.08418441380034322,0.022373509264049355,0.0008924204434678206,0.000433703950501489,100.0,0.0,63.9,3.6318039594669758,1.15,0.3570714214271425,4.1,0.7000000000000001,0
163,0.6539874732780506,0.11868230392251293,0.08411585602040375,0.022397634762825237,0.000915140914388089,0.00046586162047640445,100.0,0.0,61.95,3.800986713999406,1.15,0.3570714214271425,4.2,0.6,0
164,0.6633556309426527,0.12189596967921437,0.08187001796991594,0.02224713813116404,0.0009624054677011664,0.00038031428237758695,100.0,0.0,64.05,3.1220986531498327,1.05,0.2179449471770337,4.2,0.7483314773547883,0
165,0.6578521102879564,0.11974827049334712,0.08271216235868266,0.022215203182659966,0.0009264783400057015,0.00039528027159254297,100.0,0.0,63.05,2.692118125194361,1.1,0.3,4.3,0.6403124237432849,0
166,0.6563399276344115,0.11109967068374528,0.08263437587125402,0.02031539705717432,0.0010042808656138835,0.0005028450189806082,100.0,0.0,63.1,2.8442925306655784,1.025,0.10897247358851683,3.95,0.6689544080129826,0
167,0.6594234166925177,0.09947309690896644,0.08153401139106121,0.01847888483984916,0.0010904152506229449,0.0005066461304361504,100.0,0.0,63.65,2.6129485260907837,1.05,0.21794494717703372,4.45,0.7399324293474372,0
